5.427696286828829373e-06,8.733482965936101259e-06,9.248783400191898911e-06,1.524716966201703026e-03,-2.252541595518136371e-04,-1.387178238397552329e-03
-2.779532120312796595e-05,6.218092475744932166e-06,-1.133346927192484954e-04,2.383067954638310240e-03,4.437996855805591582e-04,-2.175516545550214547e-03
-4.448659314883066443e-05,5.624020578051396356e-05,-3.008242018661098384e-05,2.021206776460998580e-03,3.137612200741844823e-04,-1.795095324291747559e-03
3.876847347010797427e-05,6.429660963238674986e-05,-2.372402517328713631e-04,7.423554925375851427e-04,-4.049687673970274503e-04,4.805206775307917927e-04
-3.184295727395740664e-05,1.621729169104599364e-06,3.123868084506556912e-05,1.544233143079152149e-03,4.977455727423292162e-04,1.426691020878001915e-03
-2.926003448457080825e-06,1.824372830452362104e-05,-6.700178691070207725e-05,2.484213589824154234e-03,1.610969744086577582e-03,1.441064546097685448e-03
7.306565895015466091e-05,-5.445246659241537304e-05,-1.761446942252762097e-04,1.436213922980090129e-03,1.435751328374390914e-03,2.181632546560108125e-03
-8.691635647387475392e-06,2.742142738306507210e-05,6.016104974595839913e-05,2.737512903876008867e-03,1.674130226407660434e-03,2.624118138323178803e-03
-9.822995425762513923e-06,-7.128490941344641276e-06,-3.088022252474543713e-04,1.359401116849231778e-03,-4.510977929991718426e-06,-5.379873739811005746e-05
6.289655143716035444e-05,-1.936396762796381593e-05,-2.064049381196821542e-04,7.145210609117453454e-04,-9.244973734318436432e-04,-1.884816474634349497e-03
3.670030053690926551e-06,-1.396770699722700312e-05,-8.527185326805978227e-05,1.328462635524656861e-03,-2.164215926328353094e-04,-2.327608152017982077e-03
-4.624304249493225999e-05,8.114044508266069476e-05,-9.674861224212168132e-05,2.993745114853470831e-03,1.875734155478369974e-03,-4.504163506199065133e-04
1.340852748064025122e-05,-5.138213630719183541e-05,-2.203837885428866885e-04,4.357603865741371645e-03,2.260314011348407703e-03,-7.324619367325521820e-05
-5.503669811054986370e-05,3.156750557467692908e-05,-5.408853281510143463e-04,3.570736016113636169e-03,1.293944261825940266e-03,-1.140715167582104271e-03
1.964500939805658472e-06,5.160347912278842093e-05,-2.564747684129513490e-04,5.382962219308763674e-03,2.653638285368961364e-03,-1.156879744983241093e-03
2.057659019746141177e-04,-2.109706140156043601e-04,-1.770501975754377533e-03,5.435610261446763118e-03,5.353419863208040523e-03,1.355701118400002864e-03
1.113767649788747864e-04,-6.343323639590588928e-05,-3.123863317902877360e-04,5.994228420129104132e-03,6.516051908383586368e-03,2.770925606344813372e-03
8.868507368870884387e-05,-1.541441070818314865e-04,-1.721849159612043757e-03,3.352730788537205530e-03,3.058412595793395892e-03,3.767884129173075872e-03
-1.819190300865502260e-04,-2.293888826426632697e-04,-1.014633787047318405e-03,1.117718801186808920e-03,-1.219136391129214091e-03,-1.002977545314759063e-04
2.166553884123488657e-04,-3.502040077602594590e-04,-1.618611179313328560e-03,-2.066161302271741118e-04,-3.338041639276834519e-03,-1.352796232186193309e-03
3.366862359563633838e-04,-4.286214268451043617e-04,-1.809868255311724303e-03,-8.071567424989987624e-04,-1.631063586542136346e-03,-1.897713324433455235e-03
-4.981902646450116874e-05,-2.720253111768680850e-04,-1.176697079072824663e-03,-9.850448015880340375e-04,1.120222655398161451e-03,-2.791977374298626881e-04
6.644742418330734993e-04,-1.898424022266517145e-04,-1.861577632269639749e-03,-1.964794219921349970e-03,2.750655427543613647e-03,5.807148460316665685e-04
5.732706507716367385e-04,-2.766932887932149841e-04,-2.125315583084183384e-03,-2.298346661861727040e-03,4.118862213049969204e-03,3.559120697705237804e-04
2.893728359929651005e-04,-9.871382292942302574e-05,-7.948853043665332282e-04,-2.252600010879384634e-03,4.602327029712179572e-03,1.500117956950034273e-04
7.950857385550427878e-05,-2.990295155566560480e-05,-6.611779926655229032e-04,-2.533147134088972047e-03,4.429707857003510434e-03,5.994309562279291669e-04
9.036164916234867015e-04,1.735240236488348579e-04,-2.237038662349112843e-03,-4.569877035180212443e-04,5.507726976803529670e-03,1.534635650622752845e-03
2.684340551340396526e-04,-1.067630310487584477e-04,-1.085536127229261424e-03,1.877716009925689371e-03,7.629108187296996385e-03,2.728958423663429937e-03
1.229157633721837412e-03,-8.056496674308665125e-04,-4.773123284764201578e-03,2.551228807308903758e-03,6.081214967533243344e-03,2.469482812534557273e-03
4.831861790714894397e-04,-3.174795628259590840e-04,-1.954349858410142204e-03,7.043629696425543355e-04,5.213539829683985251e-04,3.580917866358876000e-03
7.106798953961611636e-04,-2.396410616219877502e-04,-3.519778668626163867e-03,-7.385476219959367320e-04,-2.813576094523689581e-03,1.129469180544089577e-03
9.970812388324049470e-04,-1.366100469123651955e-04,-3.683385063756972316e-03,-1.044371100481504945e-03,-3.449739832157356322e-03,-6.675364527287653248e-04
1.390968820904886895e-04,-1.596374239540680490e-04,-1.768139680369156799e-03,-4.603543409763815740e-04,-3.399557993465017166e-04,3.808531342838230010e-04
6.735586040771517893e-04,-1.438560670595582776e-04,-2.383936937469382632e-03,2.680684913259470995e-04,-2.095478565127315397e-04,5.860813087187590137e-04
1.695755569893813092e-04,2.376967454954908692e-05,-5.657813387579986586e-04,-5.021719618782045143e-04,-1.208512037664590108e-03,2.299132640817732058e-04
-2.212358358527087348e-04,-2.434058767526714180e-04,-1.111324879784773368e-03,-1.702269958951005803e-03,-1.370204911767888703e-03,1.294571081531736226e-04
-2.425024595813455752e-06,-2.147948950095869547e-04,-1.375533522276816377e-03,-1.540510517335024789e-03,-1.264628214630166784e-03,2.431625706018339579e-04
3.696080364382478751e-04,1.705182260147623081e-04,-1.988749381835421947e-03,-6.809283900333285748e-04,-7.955274060958574369e-05,-6.103863440769829226e-04
3.217850906107921948e-04,-1.080229647993218451e-04,-1.305199169298418109e-03,-9.303867595721984933e-04,-4.072494458397878212e-04,6.371829868603447709e-04
3.396472522831781222e-04,-1.952854313444336257e-04,-1.092316412214952787e-03,-1.328982097841592720e-03,-1.788060624594928682e-03,1.462645838478584571e-03
4.979116001855074915e-04,-6.331223298476233502e-05,-2.014706667573930819e-03,-5.011493858223328452e-04,-2.373901513297319455e-03,-7.243393338026727366e-04
3.349060066727770177e-04,-1.564799737656055885e-04,-1.083256848599461857e-03,-4.106897433332850592e-04,-4.949851840510568167e-04,-1.693352049549707184e-03
1.204658886839249984e-04,-7.310881773984178862e-05,-3.634768630101827946e-04,-1.840765313119351260e-04,7.484077712339239248e-04,-1.554288858067390657e-04
2.119049922229540909e-04,-7.797273313886086358e-05,-4.948570680649869375e-04,1.764644215907670269e-04,1.471149362429789026e-03,1.809764967869425395e-03
-9.213999113734457039e-06,-1.144990456270210985e-04,-5.399191446828368159e-04,-5.001822281004006583e-05,3.953956555999360925e-04,3.355000374592326685e-03
6.188039120079296166e-05,-1.361503025050040674e-04,-8.074433101868759956e-04,-1.320470883215118466e-03,-1.723186598045392103e-03,4.683444381867630547e-03
4.216508672302633808e-04,-1.556870402483764111e-04,-1.527518779585250799e-03,-5.807584857590911663e-04,-2.507116062938590743e-03,3.675349692216795666e-03
2.042827203742698320e-04,-9.452551311947467866e-05,-7.094574809071287156e-04,5.401496582372460357e-04,-2.045607495201569922e-03,2.098919460840707046e-03
3.297531580616923819e-04,-1.203234865044469744e-05,-1.237008758559177439e-03,1.505335147982868587e-03,-1.355697968807190179e-03,1.159925843841463520e-03
1.853686193886323343e-04,-1.723492334552000494e-04,-8.294497272748910330e-04,1.637442339324808940e-03,-1.389086092871754437e-03,1.319141848447973675e-06
-5.834968543646556132e-05,-1.859545106314310753e-04,-7.566649071464580942e-04,1.554468233855138852e-03,-1.456156722895096981e-03,-6.484685765889107575e-04
1.852074095996406565e-03,-9.465246861776611519e-04,-3.098859172479778538e-03,-1.218776518783365334e-04,-4.025534960896061387e-03,7.721929043155508236e-04
1.456422890779574800e-04,-7.230446414869491970e-05,1.063537518227959303e-04,6.168173228272383303e-04,-5.060415682151811131e-03,2.573108815149959417e-03
3.441792224983631303e-05,-6.947924809627188279e-05,-6.629262798995426594e-04,5.902182453189006028e-04,-4.924727620157093484e-03,2.110741113596591514e-03
3.823659821837533984e-05,-1.669359534726981207e-04,-8.890499615741753649e-04,7.932623350118570504e-05,-3.724162583619317849e-03,-1.295718889715045735e-04
1.027835639911734876e-03,-1.758595853892159946e-04,-2.550914639797995879e-03,7.684124826240548711e-04,-2.913409497889394260e-03,2.410981742424402475e-04
9.285182002502334175e-04,-3.722509614364032235e-04,-3.034906892591172391e-03,2.620445272621551094e-03,-1.276829844241714239e-03,2.550147316221553287e-03
-1.180651263135564556e-06,-4.730857651346594486e-04,-2.452259196398569752e-03,2.271947581683562284e-03,-2.596749562796649320e-04,1.468256503013671112e-03
-5.556742782102026032e-05,-1.327021427980359328e-04,-6.185868576141198734e-04,-7.783947287375711705e-05,-5.713591813893123322e-04,-1.089920221965973244e-03
5.949669184480522126e-05,4.457860964217425967e-05,-7.537601941134243564e-04,-1.122896786491685110e-03,-1.107049854073147849e-03,-8.532273541497889437e-04
8.353587933936999817e-06,-3.961140173671036683e-04,-1.881705397185671515e-03,-8.471046876537765852e-04,-1.910812241210731958e-03,7.001891721522706703e-04
-4.564584823756273157e-04,1.341282770444048738e-04,-1.660996929444736323e-03,-1.013762230428421869e-03,-2.270746438279518283e-03,-5.197464199646390946e-04
8.691580400547738172e-04,-3.086305169926069326e-04,-2.742439805689238577e-03,-3.238938952891273499e-03,-4.634541236963323797e-03,-1.644974669845679143e-03
2.792218764584300994e-04,-1.995609615362827177e-04,-1.886630443296736376e-03,-4.949654263232247144e-03,-6.053507184734209338e-03,-2.059907762492098251e-03
-2.932563262872493206e-04,-3.280476563031418089e-04,-2.744948029979709780e-03,-3.186676071117759950e-03,-2.533334980121555464e-03,-1.727245169698486682e-03
3.037949479729936406e-04,3.797428948683910147e-05,-1.434804784459790122e-03,-4.411345909138901858e-03,-1.458806227549132523e-03,-2.002133323889748046e-03
-3.203243898837138637e-06,-3.741363777767210490e-04,-2.176853199267437047e-03,-7.469551357838360994e-03,-1.970645176938280035e-03,-4.948112347648550742e-03
-5.631139989851223406e-04,1.874117714993272447e-04,-2.072972163693658637e-03,-3.257898443107005906e-03,5.045288559998683506e-05,-7.427708288697960383e-03
-1.232111695034871434e-04,-2.658477737217476863e-04,-2.303464690125346485e-03,-7.833369473609423346e-04,-9.202233198019377138e-04,-4.219038163905361113e-03
-2.605247748867691587e-04,-2.229628656917916865e-04,-1.011549769686728674e-03,-4.665438914381075572e-04,-3.750763136065359341e-03,-3.159455288556762501e-03
-8.000296320411413550e-05,1.167890769853165823e-04,-1.833185474182114560e-03,-2.013609818301355468e-03,-1.033797388579420044e-02,-3.966526519894409374e-03
-9.084063374369003106e-04,-6.481460492325649084e-04,-2.208322002082712017e-03,-3.788114696321174309e-03,-1.329548336405401120e-02,-3.418032446707054695e-03
-9.309526673720114678e-04,4.839998326924178787e-04,-2.367765844111310337e-03,-2.248447605021745149e-03,-6.487514107615268907e-03,-5.554958958703760073e-03
-8.326113041700014972e-04,-8.687466457907643902e-04,-1.187990130679739261e-03,-1.977490939475385224e-03,-3.951409812407370888e-03,-7.936517603868336115e-03
1.337409872201143085e-04,4.636450897675212804e-06,-1.185440980748408979e-03,-1.232349463691546519e-03,-1.785080343955882743e-03,-9.871557195370521398e-03
-2.802251571270854258e-04,1.469523905714256772e-04,-1.388329754598012326e-03,-1.184277270240369299e-04,-7.614104722886490696e-04,-9.277386849401195526e-03
4.048336744740136457e-04,1.932822856543532500e-04,-1.318432672721854158e-03,2.301651134060359646e-03,-3.040413169187388982e-03,-6.539994510720085509e-03
-9.276685317797519429e-05,6.300288959237039380e-05,-1.923970494875926586e-03,3.078092398710111956e-03,-3.279608139492516325e-03,-3.427284873695647140e-03
-3.413297398368784173e-04,-2.251083898038312085e-04,-9.353880022726693538e-04,1.645681824752784480e-03,-1.421444226811022010e-03,-1.074161916463094776e-03
-1.881193999811474251e-04,9.649837633076880391e-05,-8.605971856737658051e-04,2.460798016651981053e-04,-9.657099106189522388e-04,-4.119476245502217034e-03
-6.020885740101437509e-04,2.555394014819160659e-04,-1.265296772884318783e-03,2.822730828381804198e-04,4.998607113612145913e-04,-4.025741785164422409e-03
-4.967212449822097468e-04,1.946092953305952043e-04,-1.269307734677630481e-03,9.976914240471511115e-04,2.715545608267764914e-03,9.483491056568839545e-05
-1.625993173918160962e-04,-1.225653374085830505e-04,-3.624024382394974296e-04,2.345204666134598096e-04,3.367307167256769138e-03,5.070747017793239336e-04
-7.029824802314789314e-04,-3.476776335523537121e-04,-1.731344792103631063e-03,1.058872421730581889e-04,2.635390238986973915e-03,1.315689249230311613e-04
-4.714435588952921942e-05,-3.294861535349728580e-04,-1.407035353054556567e-03,1.187798133913203335e-03,1.084031631962249515e-03,1.362207369266385526e-03
-6.360605987008072790e-04,2.868648988925815812e-04,-1.335343445175070105e-03,2.100325489150189646e-03,2.059052716412099800e-03,1.790169235873288441e-03
-3.637093807936041517e-04,-2.648250496626006374e-04,-1.134907565258622998e-03,1.961153331860052661e-03,1.377265073941625088e-03,4.670535359263275560e-04
-8.763769846054703702e-05,1.364917331675282837e-05,-6.098806537876275873e-04,2.501065029033597373e-03,1.674578088915836850e-03,-3.241794605182674689e-04
-2.056006889787348056e-04,-1.340782365358769932e-06,-8.520210895028310430e-04,3.507479920110394972e-03,2.525455289059226009e-03,5.887548714872195554e-04
-1.707806964727928375e-04,-2.029278371379156121e-05,-1.515022161517852245e-03,3.305645003426675027e-03,2.321119198305007358e-03,-8.776326698758543470e-05
-7.626559319548109530e-04,1.171475791627224142e-04,-3.000362656940449430e-03,2.862127329048841460e-03,3.208868512124186511e-03,-1.722501565978260549e-03
3.293751927569781002e-04,2.751399656743860867e-04,-3.227796099793846154e-03,2.688578645903717292e-03,2.408696608052354662e-03,-1.275925447348791276e-03
-1.734398506650561611e-05,-7.070737270712262347e-05,-6.723559971896243001e-04,1.947662881661696519e-03,2.693846310994766138e-03,3.590444276439564743e-04
-4.839315448430269763e-04,-3.897952274524106022e-04,-1.713683441236910640e-03,4.938785495892447771e-04,2.369856132716211764e-03,2.671497982532295215e-04
-3.122897355254869705e-04,4.136042272211001500e-04,-3.811246915812928869e-03,-2.471801864677816468e-04,2.030616456582153440e-03,-7.670030538994603497e-04
9.650519607374656572e-05,1.344215040558625798e-04,-1.754277398761168666e-03,-2.443168910478606690e-04,2.933499915027081885e-03,8.491158302489587801e-04
-5.246368437759693247e-04,2.380299058639321656e-05,-1.554680337132286838e-03,-1.811388992877591923e-03,4.945834872895820376e-03,1.622292318016337227e-03
-2.020303019438892593e-04,-1.495247072348670516e-04,-1.983027124863615161e-03,-1.865743502033055320e-03,4.385778869832924337e-03,7.385356945171329479e-04
2.077718380377746869e-04,-4.241443796274044328e-04,-3.251387007857837325e-03,-2.769040043392376020e-03,2.433446829210185024e-03,3.032581800736567601e-05
