-2.464012301037652244e-02,3.600764355548094486e-02,-2.340876842878689135e-01,-1.893424925601745095e-03,6.178206223193921653e-02,1.175461749529138761e-01
3.866555395388201056e-04,9.589722570526313435e-05,-1.046894563295527663e-03,1.329296727731123923e-02,-1.423695755782184748e-02,-1.939536657261584432e-02
-2.810095775161420379e-04,3.068612208077833143e-05,9.845845993387161797e-04,9.248254730759330675e-03,-8.018122117678633254e-03,-7.837403324288488154e-03
2.725471924163014922e-03,-1.401962339684166461e-04,-2.994132499302977913e-03,5.679196041416384282e-03,-4.375537806804792769e-03,-6.329980084985010157e-04
-2.810821007955237837e-03,-1.247140724092374699e-03,6.382290371357045473e-03,1.589989717074148656e-02,-1.030395887904974640e-02,-1.735761172906134884e-03
1.518097124692955333e-03,3.735924674288208661e-04,-2.611311910657066956e-03,1.170668252410109883e-02,9.808341780806835788e-03,8.511383178354207241e-03
-3.834959832983415948e-03,4.792298596229596468e-03,1.380088819848151321e-02,3.773059220131149034e-03,2.834092358100712486e-02,1.678518359570951163e-02
-3.344244169405916067e-03,-1.627563617587811243e-03,-2.866992544811152420e-03,-1.007677489612516207e-02,5.524641380804248825e-02,2.434967453113418348e-02
1.867289655015152853e-03,2.036672384301600313e-03,-2.811060621262182532e-03,-2.173572198852939674e-02,7.459632603664115291e-02,3.834795060902385089e-02
6.581272398090673480e-04,-6.259067317398471757e-04,-6.188847966283251472e-04,-2.558468089812142646e-02,8.266704523536975990e-02,5.472933909826446786e-02
3.893625065568497061e-05,2.344202475330152663e-04,2.338452186385941815e-03,-2.871360985742772882e-03,6.413159947134933203e-02,3.235028534033247694e-02
-2.862575295985255851e-03,3.229216023403295825e-03,1.471824043777908431e-02,1.199466138463464406e-04,4.227933928027940297e-02,1.847486734427897931e-02
-1.084382714336829846e-02,3.515754383046631581e-03,3.249796337178455924e-02,-5.147450815037609914e-03,3.790440137808102905e-02,2.115531011085556093e-02
3.659961700985768225e-04,1.918328650041395021e-03,9.435432115544683737e-03,9.142332047449006072e-03,2.494691828443870024e-02,7.717983823048877624e-03
8.665902996722691320e-05,2.521820732824044207e-03,5.242476974328812329e-03,1.432773925095719332e-02,2.454512983336888665e-02,5.982252216595490210e-03
7.087042930678877709e-04,-5.169459806557262114e-04,5.281282109068679426e-03,1.415181606902867970e-02,3.637103580338014314e-02,1.990620625919900868e-02
-8.229211875831843413e-04,-1.659291611251332990e-04,1.327587223943282012e-02,1.329297413094407757e-02,2.725575604513588712e-02,1.431592123916219060e-02
